ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Examples_Count,Examples_Count_Log
chum1264,Chumash,,,,chum1264,,3,1.0986122886681098
bari1286,Bariai,,-5.5087,148.666,bari1286,,1,0.0
noon1242,Noon,,14.792,-16.9205,noon1242,,3,1.0986122886681098
kora1295,Korafe,,,,kora1295,,2,0.6931471805599453
stra1246,Straits Salish,,,,stra1246,,2,0.6931471805599453
nort3160,North Germanic,,,,nort3160,,1,0.0
dadi1249,Dadiya,,9.62705,11.3587,dadi1249,,26,3.258096538021482
avat1244,Avatime,,6.8688,0.41314,avat1244,,71,4.2626798770413155
seek1238,Seeku,,11.1285,-4.58203,seek1238,,4,1.3862943611198906
gyel1242,Gyele,,2.47457,10.2493,gyel1242,,1345,7.20414929203594
xhos1239,Xhosa,,-31.0389,28.0769,xhos1239,,5,1.6094379124341003
konk1269,Konkomba,,9.82224,0.2783,konk1269,,70,4.248495242049359
lako1244,Lakota Dida,,5.86012,-5.40633,lako1244,,24,3.1780538303479458
mosi1247,Akie,,-5.43471,37.1869,mosi1247,,6,1.791759469228055
mand1478,Manda,,,,mand1478,,8,2.0794415416798357
nugu1242,Nugunu (Cameroon),,4.63103,11.1837,nugu1242,,2,0.6931471805599453
sala1268,Salampasu,,-5.44937,23.1502,sala1268,,1,0.0
chuw1238,Chuwabu,,-17.3428,37.1231,chuw1238,,3,1.0986122886681098
soga1242,Soga,,0.40456,33.3942,soga1242,,1,0.0
ikiz1238,Ikizu,,-1.9915,34.3589,ikiz1238,,1,0.0
makw1236,Makwe,,-10.4673,40.0274,makw1236,,3,1.0986122886681098
nath1238,Nathembo,,-16.0973,39.9062,nath1238,,3,1.0986122886681098
kagu1239,Kagulu,,-6.38204,37.0534,kagu1239,,1,0.0
nden1248,Ndengereko,,-7.54628,38.958,nden1248,,1,0.0
kami1254,Kami,,,,kami1254,,2,0.6931471805599453
duma1253,Duma,,-0.91927,13.0046,duma1253,,2,0.6931471805599453
ndum1239,Ndumu,,-1.67033,13.7279,ndum1239,,2,0.6931471805599453
mber1257,Mbere-Mbamba,,-0.477445,14.2877,mber1257,,6,1.791759469228055
tumb1250,Tumbuka,,-11.3297,33.3738,tumb1250,,2,0.6931471805599453
luba1252,Luba,,,,luba1252,,2,0.6931471805599453
ombo1238,Ombo,,-2.32162,25.1748,ombo1238,,2,0.6931471805599453
nucl1379,Kinga,,-9.35868,34.2321,nucl1379,,1,0.0
yaoo1241,Yao,,-13.6119,35.2387,yaoo1241,,2,0.6931471805599453
matu1259,Matumbi,,-8.53734,39.0409,matu1259,,1,0.0
tete1250,Tetela,,-4.29314,24.546,tete1250,,3,1.0986122886681098
ngun1272,Ngungwel,,-1.82055,15.6218,ngun1272,,2,0.6931471805599453
tien1242,Tiene,,-2.84694,16.4765,tien1242,,2,0.6931471805599453
beem1239,Beembe,,-3.95895,14.1,beem1239,,2,0.6931471805599453
ding1239,Ding,,-4.44304,19.3881,ding1239,,2,0.6931471805599453
sett1235,KiSetla,,-15.6067,28.6923,sett1235,,2,0.6931471805599453
paaa1242,Pa'a,,11.0175,9.30091,paaa1242,,3,1.0986122886681098
gida1247,Gidar,,9.874715,14.07845,gida1247,,3,1.0986122886681098
mina1273,Mina,,,,mina1273,,3,1.0986122886681098
wand1278,Wandala,,11.3169,13.8996,wand1278,,3,1.0986122886681098
ngiz1242,Ngizim,,12.1051,11.0178,ngiz1242,,3,1.0986122886681098
buwa1243,Buwal,,10.6151,13.8838,buwa1243,,3,1.0986122886681098
nucl1683,Daba,,10.3521,13.6318,nucl1683,,1,0.0
siva1239,Sivandi,,30.08,52.92,siva1239,,6,1.791759469228055
kupi1238,Kupia,,16.4708,79.5153,kupi1238,,5,1.6094379124341003
pahl1241,Pahlavi,,30.06,52.7,pahl1241,,4,1.3862943611198906
oldp1255,Old Persian,,,,oldp1255,,1,0.0
gila1241,Gilaki,,37.1344,49.8359,gila1241,,2,0.6931471805599453
west2354,Western Frisian,,53.143,5.86091,west2354,,4,1.3862943611198906
nyan1301,Nyangumarta,,-20.6271,121.391,nyan1301,,1,0.0
muru1266,Muruwari,,-28.9618,146.546,muru1266,,2,0.6931471805599453
koka1244,Kokata,,-29.94,135.55,koka1244,,4,1.3862943611198906
aran1263,Upper Arrernte,,,,aran1263,,5,1.6094379124341003
saam1281,Saami,,,,saam1281,,3,1.0986122886681098
ahte1237,Ahtena,,61.7068,-144.889,ahte1237,,1,0.0
babi1235,Witsuwit'en-Babine,,55.0997,-126.41,babi1235,,1,0.0
nort2942,North Slavey,,63.5,-125.67,nort2942,,1,0.0
sout2943,South Tairora,,-6.35337,145.883,sout2943,,1,0.0
surs1245,Sursilvan-Oberland,,,,surs1245,,1355,7.2115567333138015
suts1235,Sutsilvan,,,,suts1235,,3,1.0986122886681098
chim1301,Chimariko,,41.0,-123.0,chim1301,,2,0.6931471805599453
cree1270,Creek,,31.0,-87.5,cree1270,,4,1.3862943611198906
kons1243,Konso,,5.39111,37.53,kons1243,,2,0.6931471805599453
bora1263,Bora,,-2.000259,-72.257066,bora1263,,2,0.6931471805599453
khmu1256,Khmu,,20.2463,101.671,khmu1256,,2,0.6931471805599453
ghom1257,Ghomara,,34.7979,-4.6696,ghom1257,,2,0.6931471805599453
arap1274,Arapaho,,43.3879,-108.81,arap1274,,2,0.6931471805599453
yapu1240,Yeri,,-3.47256,142.436,yapu1240,,4,1.3862943611198906
dhim1246,Dhimal,,26.6283,88.3798,dhim1246,,4,1.3862943611198906
esee1248,Ese Ejja,,-11.7268,-67.515,esee1248,,4,1.3862943611198906
lumu1239,Lumun,,10.8308,30.253,lumu1239,,4,1.3862943611198906
maka1316,Makasae-Makalero,,-8.65843,126.507,maka1316,,4,1.3862943611198906
yine1238,Yine,,-11.1086,-73.3087,yine1238,,4,1.3862943611198906
turk1304,Turkmen,,37.08719,59.17574,turk1304,,1,0.0
gitx1241,Gitxsan,,55.09,-128.08,gitx1241,,58,4.060443010546419
sout2972,Southeastern Tarahumara,,26.7282,-106.706,sout2972,,779,6.658011045870748
cora1259,Corachol,,,,cora1259,,1,0.0
huar1255,Huarijio,,27.8685,-108.437,huar1255,,5,1.6094379124341003
lowl1265,Western Tarahumara,,27.3512,-108.0559,lowl1265,,2,0.6931471805599453
numi1242,Numic,,,,numi1242,,2,0.6931471805599453
ruul1235,Ruuli,,1.41726,32.4179,ruul1235,,284,5.648974238161206
olds1252,Old Swedish,,,,olds1252,,36,3.58351893845611
stan1279,Standard Swedish,,,,stan1279,,37,3.6109179126442243
lowg1239,Low German,,,,lowg1239,,1,0.0
dale1238,Dalecarlian,,61.291358,13.830399,dale1238,,3,1.0986122886681098
ulwa1239,Ulwa,,12.932292,-83.581467,ulwa1239,,2,0.6931471805599453
awng1244,Awngi,,10.9819,36.6916,awng1244,,1,0.0
bili1260,Bilin,,15.7833,38.3917,bili1260,,1,0.0
gese1240,Geser-Gorom,,-3.8016,130.701,gese1240,,1,0.0
fwee1238,Fwe,,-17.72372,24.43151,fwee1238,,1389,7.236339342754344
lamu1253,Lamunkhin,,,,lamu1253,,6,1.791759469228055
kore1284,Koreanic,,,,kore1284,,1,0.0
arma1243,Arman,,59.67099,150.13239,arma1243,,1,0.0
kele1255,Kele-Foma,,0.36906,24.3098,kele1255,,1,0.0
ussu1239,Upper Ussuri,,,,ussu1239,,1,0.0
lali1241,Lalin,,,,lali1241,,1,0.0
sout2731,Southern,,,,sout2731,,1,0.0
peri1253,Peripheral Mongolian,,42.4208,110.157,peri1253,,12,2.4849066497880004
yaul1241,Ulwa (Papua New Guinea),,-4.39912,143.993,yaul1241,,1540,7.3395376954076745
amba1269,Ambakich,,-4.23181,144.285,amba1269,,2,0.6931471805599453
maru1253,Maruat-Dimiri-Yaul,,,,maru1253,,3,1.0986122886681098
apma1241,Ap Ma,,-4.35147,144.085,apma1241,,5,1.6094379124341003
yuat1252,Yuat,,,,yuat1252,,2,0.6931471805599453
kera1258,Keram,,,,kera1258,,2,0.6931471805599453
bana1292,Banaro,,-4.56615,144.329,bana1292,,2,0.6931471805599453
manu1264,Manu,,,,manu1264,,2,0.6931471805599453
lang1328,Pondi,,-4.32557,143.925,lang1328,,5,1.6094379124341003
cayu1261,Cayuga,,42.41,-76.5969,cayu1261,,3043,8.02059914989697
nafa1258,Nafanan,,8.00522,-2.51001,nafa1258,,1,0.0
nort2780,Northern Dagara,,11.0441,-3.0124,nort2780,,2,0.6931471805599453
yorn1234,Yorno So,,,,yorn1234,,4,1.3862943611198906
yuku1243,Yukuben,,6.9183,9.9777,yuku1243,,2,0.6931471805599453
ebir1243,Ebira,,8.15516,7.06183,ebir1243,,4,1.3862943611198906
esan1238,Esan,,6.25685,6.33917,esan1238,,2,0.6931471805599453
bond1248,Najamba-Kindige,,14.9066,-3.32636,bond1248,,2,0.6931471805599453
baye1239,Bairisch,,,,baye1239,,1,0.0
main1267,Ostfränkisch,,50.005,8.621,main1267,,1,0.0
olds1250,Old Saxon,,52.37,9.72,olds1250,,18,2.8903717578961645
nort2722,Northern Qiang,,32.2766,103.192,nort2722,,7,1.9459101490553132
xava1240,Xavánte,,-14.3017,-52.4367,xava1240,,1,0.0
west2594,Western Dani,,-3.77127,138.217,west2594,,3,1.0986122886681098
nyan1302,Nyangbo,,6.82649,0.37152,nyan1302,,3,1.0986122886681098
kaba1281,Kaba,,7.64972,16.7344,kaba1281,,4,1.3862943611198906
bend1258,Bende,,-6.22082,30.5926,bend1258,,3,1.0986122886681098
holo1240,Holoholo,,-5.37545,28.3274,holo1240,,1,0.0
buki1249,Bukiyip,,-3.47169,143.111,buki1249,,3,1.0986122886681098
nisg1240,Nisga'a,,55.199,-129.192,nisg1240,,2,0.6931471805599453
kekc1242,Q'eqchi',,15.3788,-89.2452,kekc1242,,5,1.6094379124341003
bemb1258,Bemba (Democratic Republic of Congo),,-10.0,28.08,bemb1258,,2,0.6931471805599453
sarr1246,Sar,,8.50634,17.8785,sarr1246,,2,0.6931471805599453
laka1254,Laka (Chad),,7.78997,16.0193,laka1254,,1,0.0
ngam1268,Ngambay,,8.57051,15.414,ngam1268,,2,0.6931471805599453
nort2774,Northern Ngbandi,,3.56357,21.85251,nort2774,,2,0.6931471805599453
kaga1256,Kagayanen,,10.4656,119.872,kaga1256,,1821,7.507141079727608
